name,cmc,release_year,price,color,image,type_line,artist
Rohgahh- Kher Keep Overlord,5,2022,0.14,#d78f42,https://cards.scryfall.io/normal/front/8/4/84e87400-cc3f-4476-b177-2c36a65f277b.jpg?1673304981,Legendary Creature — Kobold Warrior,Chris Seaman
Rosnakht- Heir of Rohgahh,1,2022,0.59,#ff1a1a,https://cards.scryfall.io/normal/front/0/1/013e33d4-7d08-4773-a570-469ae3cf92f2.jpg?1673304869,Legendary Creature — Kobold Warrior,Chris Seaman
Selvala- Explorer Returned,3,2022,0.19,#d78f42,https://cards.scryfall.io/normal/front/b/d/bd39ebe5-2725-4cfb-8a94-54e71d55e8b3.jpg?1673305654,Legendary Creature — Elf Scout,Tyler Jacobson
Shanid- Sleepers' Scourge,4,2022,1.5,#d78f42,https://cards.scryfall.io/normal/front/1/b/1b0fb859-055d-4aa1-814c-0894cd2ccd4a.jpg?1673304703,Legendary Creature — Human Knight,Ryan Pancoast
Shivan Gorge,0,2022,0.86,#ff1a1a,https://cards.scryfall.io/normal/front/d/3/d3162830-4d06-4c69-8544-876d2fa8ea10.jpg?1673306218,Legendary Land,John Matson
Shizo- Death's Storehouse,0,2022,24.8,#000000,https://cards.scryfall.io/normal/front/0/9/099352e2-38c8-4fb4-a25f-6d928aa20f9e.jpg?1673306226,Legendary Land,John Matson
Sivitri- Dragon Master,4,2022,5.59,#d78f42,https://cards.scryfall.io/normal/front/b/7/b7505068-484e-4844-b3dd-89c28f18275d.jpg?1673304997,Legendary Planeswalker — Sivitri,Livia Prima
Smoldering Marsh,0,2022,0.21,#d78f42,https://cards.scryfall.io/normal/front/5/6/5613def4-c9fe-48e0-920d-48dd3a193ecc.jpg?1673306234,Land — Swamp Mountain,Adam Paquette
Solemn Simulacrum,4,2022,0.28,#8c8d8b,https://cards.scryfall.io/normal/front/d/6/d6a3672f-c0d3-4504-8886-e50cd30295be.jpg?1673305866,Artifact Creature — Golem,Donato Giancola
Stangg- Echo Warrior,4,2022,0.17,#d78f42,https://cards.scryfall.io/normal/front/7/7/7722a9a1-2ff9-4a39-b56e-c7eef2ff9dcd.jpg?1673304989,Legendary Creature — Human Warrior,Randy Vargas
Sunken Hollow,0,2022,0.22,#d78f42,https://cards.scryfall.io/normal/front/5/7/57e7f2d7-f2aa-45fd-ad6f-c618edb01018.jpg?1673306242,Land — Island Swamp,Adam Paquette
Surrak Dragonclaw,5,2022,6.91,#d78f42,https://cards.scryfall.io/normal/front/e/8/e8efe72d-3c01-4dd6-b3dd-0382ac09dc52.jpg?1673305671,Legendary Creature — Human Warrior,Jaime Jones
Sword of the Chosen,2,2022,0.16,#8c8d8b,https://cards.scryfall.io/normal/front/6/d/6de493a9-d1df-4507-b7c3-e775c4c50db9.jpg?1673305874,Legendary Artifact,Adam Rex
