name,cmc,release_year,price,color,image,type_line,artist
Spitting Image,6,2018,0.2,#d78f42,https://cards.scryfall.io/normal/front/e/7/e7c61c3c-bee7-4e4d-aa94-4debc62b74a4.jpg?1562276482,Sorcery,Jim Nelson
Staff of Nin,6,2018,1.56,#8c8d8b,https://cards.scryfall.io/normal/front/4/e/4eca883f-4e6e-4ccc-ad69-a706e24ee151.jpg?1562273878,Artifact,Dan Scott
Starstorm,2,2018,0.29,#ff1a1a,https://cards.scryfall.io/normal/front/a/1/a181760b-949d-4901-b05f-0b1f032d0a8a.jpg?1562275110,Instant,Jonas De Ro
Steel Hellkite,6,2018,0.45,#8c8d8b,https://cards.scryfall.io/normal/front/9/0/90410a4b-59a5-4e11-8034-91a596098b61.jpg?1562275021,Artifact Creature — Dragon,James Paick
Sublime Exhalation,7,2018,0.99,#ffffff,https://cards.scryfall.io/normal/front/3/1/31bc725b-91d8-4f81-b228-d28759e88c00.jpg?1562273343,Sorcery,Lake Hurwitz
Sungrass Prairie,0,2018,0.24,#d78f42,https://cards.scryfall.io/normal/front/2/9/2960114b-649d-4545-a156-8bd0500c5c6e.jpg?1562272939,Land,Ron Spencer
Sunrise Sovereign,6,2018,0.39,#ff1a1a,https://cards.scryfall.io/normal/front/9/e/9ee59bd3-062b-428c-868c-d68d9009d966.jpg?1562275102,Creature — Giant Warrior,William O'Connor
Sun Titan,6,2018,1.36,#ffffff,https://cards.scryfall.io/normal/front/8/a/8a72ad43-0723-4344-9e5a-43e6313b9876.jpg?1562274633,Creature — Giant,Todd Lockwood
Szadek- Lord of Secrets,7,2018,0.35,#d78f42,https://cards.scryfall.io/normal/front/d/a/dac8975a-0d41-4538-8e49-a2de5d410b6c.jpg?1562276074,Legendary Creature — Vampire,Donato Giancola
Taurean Mauler,3,2018,0.8,#ff1a1a,https://cards.scryfall.io/normal/front/7/5/7591ff83-65e9-4e42-831b-3317b575c6b6.jpg?1562274165,Creature — Shapeshifter,Dominick Domingo
Trading Post,4,2018,0.76,#8c8d8b,https://cards.scryfall.io/normal/front/1/a/1ae64bb3-115a-4c68-99c9-a45b6f788b80.jpg?1562272488,Artifact,Adam Paquette
Triskelavus,7,2018,0.28,#8c8d8b,https://cards.scryfall.io/normal/front/8/9/899eb19e-9932-4066-9de6-dfdbbab5e769.jpg?1562274625,Artifact Creature — Construct,Mark Zug
Troll Ascetic,3,2018,0.27,#087500,https://cards.scryfall.io/normal/front/4/3/430fa067-cecd-4958-851b-5908a0765063.jpg?1562273822,Creature — Troll Shaman,Puddnhead
Tuktuk the Explorer,3,2018,0.27,#ff1a1a,https://cards.scryfall.io/normal/front/b/c/bc4c0d5b-6424-44bd-8445-833e01bb6af4.jpg?1562275603,Legendary Creature — Goblin,Volkan Baǵa
Tyrant's Familiar,7,2018,1.37,#ff1a1a,https://cards.scryfall.io/normal/front/0/8/08076c82-edb6-4c3c-abda-3d3ad7bdd78f.jpg?1562272386,Creature — Dragon,Todd Lockwood
Underground River,0,2018,4.07,#d78f42,https://cards.scryfall.io/normal/front/9/b/9b411380-878e-4f96-b9db-85bb3dec55d1.jpg?1562275070,Land,Andrew Goldhawk
Urza's Incubator,3,2018,22.78,#8c8d8b,https://cards.scryfall.io/normal/front/9/4/94e10277-a935-4c78-b45f-52ab5ea0f95c.jpg?1562275045,Artifact,Pete Venters
Victory's Herald,6,2018,0.25,#ffffff,https://cards.scryfall.io/normal/front/3/3/33366563-6cb8-46f6-82c9-d7541a52af33.jpg?1562273364,Creature — Angel,rk post
Volcanic Offering,5,2018,3.38,#ff1a1a,https://cards.scryfall.io/normal/front/4/c/4c30b821-09ec-4b66-9963-f97e3ef5005c.jpg?1562273862,Instant,Eric Velhagen
Vorel of the Hull Clade,3,2018,0.72,#d78f42,https://cards.scryfall.io/normal/front/4/7/47edde50-81c8-4fe0-ae13-9a10171361bc.jpg?1562273842,Legendary Creature — Human Merfolk,Mike Bierek
Vulturous Zombie,5,2018,0.26,#d78f42,https://cards.scryfall.io/normal/front/7/f/7f562c38-3c53-4dc6-9816-6e4be3355e2e.jpg?1562274567,Creature — Plant Zombie,Greg Staples
Warmonger Hellkite,6,2018,0.26,#ff1a1a,https://cards.scryfall.io/normal/front/e/5/e555b5af-48ed-4682-bf9a-f9f145548e18.jpg?1562276473,Creature — Dragon,Trevor Claxton
Warstorm Surge,6,2018,0.83,#ff1a1a,https://cards.scryfall.io/normal/front/6/6/66aae3b1-da4b-4c0b-8711-03ec32a09148.jpg?1562274113,Enchantment,Raymond Swanland
Word of Seizing,5,2018,0.17,#ff1a1a,https://cards.scryfall.io/normal/front/2/3/234d029e-d3e5-4620-92ae-f068c995c035.jpg?1562272897,Instant,Vance Kovacs
Wrexial- the Risen Deep,6,2018,1.58,#d78f42,https://cards.scryfall.io/normal/front/8/e/8e946dda-65db-4a01-8abd-9a92e8e3eddd.jpg?1562275013,Legendary Creature — Kraken,Eric Deschamps
Wurmcoil Engine,6,2018,13.67,#8c8d8b,https://cards.scryfall.io/normal/front/4/a/4ab5195f-7cc3-4972-92f8-1b26fa3fb927.jpg?1562273858,Artifact Creature — Phyrexian Wurm,Raymond Swanland
