name,cmc,release_year,price,color,image,type_line,artist
Master of the Pearl Trident,2,2023,0.95,#341aff,https://cards.scryfall.io/normal/front/6/b/6b48dc56-667c-4fde-8175-952463e233cc.jpg?1698988167,Creature — Merfolk,Ryan Pancoast
Mavren Fein- Dusk Apostle,3,2023,0.16,#ffffff,https://cards.scryfall.io/normal/front/f/d/fdc3e998-760b-41ca-9f92-270aaa82f3fb.jpg?1698988098,Legendary Creature — Vampire Cleric,Daarken
Merfolk Sovereign,3,2023,0.14,#341aff,https://cards.scryfall.io/normal/front/a/c/ac545978-ad30-4c6b-8add-3edd6c0eb7f3.jpg?1698988170,Creature — Merfolk Noble,Marta Nael
Metallic Mimic,2,2023,2.84,#8c8d8b,https://cards.scryfall.io/normal/front/a/d/adb9937b-7f8e-43b2-a2e3-06ccb7fb737e.jpg?1698988520,Artifact Creature — Shapeshifter,Zack Stella
Mimic Vat,3,2023,3.42,#8c8d8b,https://cards.scryfall.io/normal/front/9/3/93d1c972-2621-4420-adae-cec1da3f965f.jpg?1698988054,Artifact,Chris Seaman
Mist Dancer,5,2023,0.15,#341aff,https://cards.scryfall.io/normal/front/9/7/97d8fcf4-4606-4560-87da-a3c1a9d8da7e.jpg?1698987954,Creature — Merfolk Wizard,Christina Kraus
Mosswort Bridge,0,2023,0.16,#087500,https://cards.scryfall.io/normal/front/e/2/e2f2bd6c-fd3b-4dbd-a710-f004011fd58b.jpg?1698988602,Land,Jeremy Jarvis
Nephalia Drownyard,0,2023,0.11,#d78f42,https://cards.scryfall.io/normal/front/f/e/fe2e25b7-f950-482b-9e35-266b1278a71a.jpg?1698988609,Land,Cliff Childs
New Blood,4,2023,0.14,#000000,https://cards.scryfall.io/normal/front/6/e/6ee669ab-0ae6-43e5-86fd-f0dcb621e478.jpg?1698988263,Sorcery,Howard Lyon
Nighthawk Scavenger,3,2023,0.17,#000000,https://cards.scryfall.io/normal/front/e/b/ebc64d89-4fa0-40fc-9d93-154d50deaaa1.jpg?1698988268,Creature — Vampire Rogue,Heonhwa Choe
Olivia's Wrath,5,2023,0.18,#000000,https://cards.scryfall.io/normal/front/3/e/3eb5cc8d-a198-43cd-a2bd-9c9414d815b2.jpg?1698988271,Sorcery,Néstor Ossandón Leal
Order of Sacred Dusk,8,2023,0.1,#d78f42,https://cards.scryfall.io/normal/front/3/2/32f34099-c6ff-49d2-911a-23ab806c77e9.jpg?1698988007,Creature — Vampire Knight,Bartek Fedyczak
Ore-Rich Stalactite // Cosmium Catalyst,2,2023,0.3,#ff1a1a,https://cards.scryfall.io/normal/front/f/4/f410ae1c-02de-423e-a478-e1dea243ef1e.jpg?1619395458,Artifact // Artifact,Tomek Larek
Pact of the Serpent,3,2023,0.48,#000000,https://cards.scryfall.io/normal/front/4/8/481d268a-848c-4ccd-95ff-eed77dc20776.jpg?1698988275,Sorcery,Donato Giancola
Paleontologist's Pick-Axe // Dinosaur Headdress,2,2023,0.54,#8c8d8b,https://cards.scryfall.io/normal/front/f/4/f410ae1c-02de-423e-a478-e1dea243ef1e.jpg?1619395458,Artifact — Equipment // Artifact — Equipment,Ernanda Souza
Pantlaza- Sun-Favored,5,2023,1.64,#d78f42,https://cards.scryfall.io/normal/front/2/5/2524645e-b066-4351-885b-10faa8d819d7.jpg?1699972737,Legendary Creature — Dinosaur,Sam Burley
Patron of the Vein,6,2023,0.14,#000000,https://cards.scryfall.io/normal/front/a/7/a70d7b65-77d0-41d3-9735-d64b9288fde1.jpg?1698988275,Creature — Vampire Shaman,Tommy Arnold
Port Razer,5,2023,0.78,#ff1a1a,https://cards.scryfall.io/normal/front/e/b/eb32429a-7ef9-418f-baf8-fed9aa010c9e.jpg?1698988335,Creature — Orc Pirate,Craig J Spearing
Prime Speaker Zegana,6,2023,0.25,#d78f42,https://cards.scryfall.io/normal/front/4/4/44974a77-5d36-49a8-b298-69d3721cfff9.jpg?1698988452,Legendary Creature — Merfolk Wizard,Willian Murai
Prismari Command,3,2023,0.76,#d78f42,https://cards.scryfall.io/normal/front/8/5/85159701-bc58-4d40-9c10-84cbe8099b75.jpg?1698988454,Instant,Johannes Voss
Progenitor's Icon,3,2023,0.45,#8c8d8b,https://cards.scryfall.io/normal/front/4/8/48104961-2090-435a-8d0e-6115e051b05c.jpg?1698988015,Artifact,Stella Spente
Promise of Aclazotz // Foul Rebirth,2,2023,0.14,#000000,https://cards.scryfall.io/normal/front/b/8/b88a3b40-bf04-4017-be97-08ab86e331d1.jpg?1698987972,Enchantment // Sorcery — Adventure,Lixin Yin
Quandrix Command,3,2023,0.15,#d78f42,https://cards.scryfall.io/normal/front/c/5/c5e2aaec-d52d-4d9d-9c5f-d0bacd00a801.jpg?1698988456,Instant,Viktor Titov
Quartzwood Crasher,5,2023,0.68,#d78f42,https://cards.scryfall.io/normal/front/d/3/d39e00aa-9af9-4e53-8540-3fb56009c9b4.jpg?1698988459,Creature — Dinosaur Beast,Antonio José Manzanedo
Radiant Destiny,3,2023,0.18,#ffffff,https://cards.scryfall.io/normal/front/d/1/d1d03bfb-c3bf-4837-b4df-e6339997dedb.jpg?1698988105,Enchantment,Emrah Elmasli
Rampaging Brontodon,7,2023,0.21,#087500,https://cards.scryfall.io/normal/front/e/a/ea3f71d6-e333-4e50-9545-deb73749413c.jpg?1698988377,Creature — Dinosaur,Lars Grant-West
Realmwalker,3,2023,2.96,#087500,https://cards.scryfall.io/normal/front/7/d/7d0f75c8-4cf7-46b3-af5c-7118453bd7a7.jpg?1698988385,Creature — Shapeshifter,Zack Stella
Redemption Choir,4,2023,0.22,#ffffff,https://cards.scryfall.io/normal/front/9/8/981dcacb-24a3-43bb-bb64-2b227f31dc3e.jpg?1698987947,Creature — Vampire Cleric,Michele Giorgi
Reflections of Littjara,5,2023,0.82,#341aff,https://cards.scryfall.io/normal/front/d/7/d7689217-6124-4b2c-ab8b-7067de7f6e22.jpg?1698988180,Enchantment,Aaron Miller
Regal Behemoth,6,2023,0.25,#087500,https://cards.scryfall.io/normal/front/e/3/e3a8bdfa-a39c-4ca7-b591-1c6aca4cc5ac.jpg?1698988387,Creature — Dinosaur,Jakub Kasper
Regisaur Alpha,5,2023,0.82,#d78f42,https://cards.scryfall.io/normal/front/2/a/2a3c6780-8ac2-489c-a347-19dbe977df43.jpg?1698988470,Creature — Dinosaur,Jonathan Kuo
Return of the Wildspeaker,5,2023,0.71,#087500,https://cards.scryfall.io/normal/front/c/f/cf005201-94f3-46d4-9589-ded11f3eb718.jpg?1698988390,Instant,Chris Rallis
Ripjaw Raptor,4,2023,0.7,#087500,https://cards.scryfall.io/normal/front/e/c/ec01de20-8f78-47dd-8735-5e3981013708.jpg?1698988392,Creature — Dinosaur,Ryan Pancoast
Ripples of Potential,2,2023,6.99,#341aff,https://cards.scryfall.io/normal/front/b/7/b70e6ded-2c25-4608-9ae0-a64e13aa1d2a.jpg?1698987954,Instant,Sam Hogg
Rishkar's Expertise,6,2023,1.89,#087500,https://cards.scryfall.io/normal/front/e/f/efa9d2dc-b3b8-4475-bbfc-2db457ee4ffd.jpg?1698988394,Sorcery,Magali Villeneuve
Ruinous Intrusion,4,2023,0.16,#087500,https://cards.scryfall.io/normal/front/4/7/47f8c11f-8171-416a-a4a3-6530ca3ba7a6.jpg?1698988396,Instant,Johann Bodin
Runic Armasaur,3,2023,0.94,#087500,https://cards.scryfall.io/normal/front/1/7/17913fb0-ef73-4b20-8625-b84d4e62178a.jpg?1698988399,Creature — Dinosaur,Randy Vargas
Sanctum Seeker,4,2023,0.23,#000000,https://cards.scryfall.io/normal/front/8/9/893279fb-6f51-4d1e-b2fd-a0cdb603785f.jpg?1698988282,Creature — Vampire Knight,Volkan Baǵa
Scion of Calamity,5,2023,1.83,#087500,https://cards.scryfall.io/normal/front/7/5/75db3c02-7a03-4de5-a70e-220777227dd3.jpg?1698987996,Creature — Dinosaur,Crystal Sully
