name,cmc,release_year,price,color,image,type_line,artist
Sharuum the Hegemon,6,2020,0.26,#d78f42,https://cards.scryfall.io/normal/front/a/f/af80ef38-ab95-476f-b0dd-b5ef3e9bceab.jpg?1599708380,Legendary Artifact Creature — Sphinx,Izzy
Skirsdag High Priest,2,2020,0.23,#000000,https://cards.scryfall.io/normal/front/0/1/01dd19e9-23ff-4854-bbce-ce0a00a7b5b4.jpg?1599705938,Creature — Human Cleric,Jason A. Engle
Skithiryx- the Blight Dragon,5,2020,38.2,#000000,https://cards.scryfall.io/normal/front/c/a/cab61c7e-e00a-413b-a0b5-7718b479582f.jpg?1599705958,Legendary Creature — Phyrexian Dragon Skeleton,Chippy
Sneak Attack,4,2020,9.01,#ff1a1a,https://cards.scryfall.io/normal/front/3/d/3d9709ea-5962-4590-8b14-5213b14f9229.jpg?1599706719,Enchantment,Tyler Jacobson
Spellskite,2,2020,4.22,#341aff,https://cards.scryfall.io/normal/front/a/a/aa9bf341-0060-467d-99b3-a5bc7f2270b8.jpg?1599709895,Artifact Creature — Phyrexian Horror,Chippy
Stoneforge Mystic,2,2020,33.55,#ffffff,https://cards.scryfall.io/normal/front/4/d/4d3473d0-b46f-41f5-ac1e-ba217f7747d4.jpg?1599710314,Creature — Kor Artificer,Mike Bierek
Stonehewer Giant,5,2020,4.37,#ffffff,https://cards.scryfall.io/normal/front/0/e/0efda05d-01ea-4478-b075-00a31d7037f8.jpg?1599710515,Creature — Giant Warrior,Steve Prescott
Sundering Titan,8,2020,0.47,#8c8d8b,https://cards.scryfall.io/normal/front/a/2/a2ebb5d3-72b1-411d-8c90-83dac5b37898.jpg?1618940470,Artifact Creature — Golem,Grzegorz Rutkowski
Sunforger,3,2020,0.96,#d78f42,https://cards.scryfall.io/normal/front/3/9/3945c488-6966-4c7d-a0b7-487a2c1837aa.jpg?1604303624,Artifact — Equipment,Darrell Riche
Sunken Ruins,0,2020,17.18,#d78f42,https://cards.scryfall.io/normal/front/9/1/9181d30d-4f8e-421f-89b8-149ed8000fb2.jpg?1599710647,Land,Warren Mahy
Swiftblade Vindicator,2,2020,0.25,#d78f42,https://cards.scryfall.io/normal/front/c/2/c2a89a8f-b3a7-4c38-80fb-b5484ddbf8ec.jpg?1599708452,Creature — Human Soldier,Viktor Titov
